short,100,H,188,J-Custom_scan,64434441,10.0001,64434441
short,100,H,188,R-hyperscan_build,57,10.121,57
short,100,H,188,R-hyperscan_scan,9926862,10.0001,9926862
short,100,H,188,R-chimera_build,21,10.0787,21
short,100,H,188,R-chimera_scan,842156,10.0001,842156
short,100,H,188,J-jsmn_scan,31688789,10.0001,31688789
short,100,H,188,J-RapidJSON_scan,15882136,10.0001,15882136
short,100,H,188,J-RJSON-buf_scan,17027498,10.0001,17027498
short,100,H,188,R-re2_build,4160,10.0007,4160
short,100,H,188,R-re2_scan,21645916,10.0001,21645916
short,100,H,188,R-re2_cap_build,2286,10.0026,2286
short,100,H,188,R-re2_cap_scan,3289599,10.0001,3289599
short,100,H,188,J-simdjson_scan,40508215,10.0001,40508215
short,100,H,188,J-yyjson_scan,42909950,10.0001,42909950
short,100,H,188,J-Custom_scan,57844572,10.0001,57844572
short,100,H,188,R-hyperscan_build,54,10.2083,54
short,100,H,188,R-hyperscan_scan,10119436,10.0001,10119436
short,100,H,188,R-chimera_build,27,10.1373,27
short,100,H,188,R-chimera_scan,794599,10.0001,794599
short,100,H,188,J-jsmn_scan,28282158,10.0002,28282158
short,100,H,188,J-RapidJSON_scan,14801870,10.0001,14801870
short,100,H,188,J-RJSON-buf_scan,18686744,10.0001,18686744
short,100,H,188,R-re2_build,4835,10.0011,4835
short,100,H,188,R-re2_scan,23358127,10.0001,23358127
short,100,H,188,R-re2_cap_build,2310,10.0011,2310
short,100,H,188,R-re2_cap_scan,3471983,10.0001,3471983
short,100,H,188,J-simdjson_scan,45015912,10.0001,45015912
short,100,H,188,J-yyjson_scan,46609823,10.0001,46609823
short,100,H,188,J-Custom_scan,53637700,10.0002,53637700
short,100,H,188,R-hyperscan_build,59,10.1495,59
short,100,H,188,R-hyperscan_scan,9609805,10.0001,9609805
short,100,H,188,R-chimera_build,26,10.2723,26
short,100,H,188,R-chimera_scan,865933,10.0001,865933
short,100,H,188,J-jsmn_scan,30741937,10.0001,30741937
short,100,H,188,J-RapidJSON_scan,15241215,10.0001,15241215
short,100,H,188,J-RJSON-buf_scan,18628128,10.0001,18628128
short,100,H,188,R-re2_build,4303,10.0018,4303
short,100,H,188,R-re2_scan,20417565,10.0001,20417565
short,100,H,188,R-re2_cap_build,2276,10.001,2276
short,100,H,188,R-re2_cap_scan,3830089,10.0001,3830089
short,100,H,188,J-simdjson_scan,41815729,10.0001,41815729
short,100,H,188,J-yyjson_scan,44650453,10.0002,44650453
short,100,H,188,J-Custom_scan,58441786,10.0001,58441786
short,100,H,188,R-hyperscan_build,58,10.1298,58
short,100,H,188,R-hyperscan_scan,9581871,10.0001,9581871
short,100,H,188,R-chimera_build,26,10.0767,26
short,100,H,188,R-chimera_scan,731928,10.0002,731928
short,100,H,188,J-jsmn_scan,28101790,10.0001,28101790
short,100,H,188,J-RapidJSON_scan,14996453,10.0001,14996453
short,100,H,188,J-RJSON-buf_scan,16524801,10.0001,16524801
short,100,H,188,R-re2_build,4225,10.0008,4225
short,100,H,188,R-re2_scan,21722029,10.0001,21722029
short,100,H,188,R-re2_cap_build,2317,10.0005,2317
short,100,H,188,R-re2_cap_scan,3322947,10.0001,3322947
short,100,H,188,J-simdjson_scan,34484130,10.0001,34484130
short,100,H,188,J-yyjson_scan,35728881,10.0001,35728881
medium,100,H,447,J-Custom_scan,18861382,10.0001,18861382
medium,100,H,447,R-hyperscan_build,46,10.1605,46
medium,100,H,447,R-hyperscan_scan,9356628,10.0002,9356628
medium,100,H,447,R-chimera_build,22,10.3404,22
medium,100,H,447,R-chimera_scan,250855,10.0001,250855
medium,100,H,447,J-jsmn_scan,9974783,10.0001,9974783
medium,100,H,447,J-RapidJSON_scan,7279329,10.0001,7279329
medium,100,H,447,J-RJSON-buf_scan,8230260,10.0001,8230260
medium,100,H,447,R-re2_build,3599,10.0028,3599
medium,100,H,447,R-re2_scan,6720743,10.0001,6720743
medium,100,H,447,R-re2_cap_build,2096,10.0002,2096
medium,100,H,447,R-re2_cap_scan,1239127,10.0001,1239127
medium,100,H,447,J-simdjson_scan,26433876,10.0001,26433876
medium,100,H,447,J-yyjson_scan,18197426,10.0001,18197426
medium,100,H,447,J-Custom_scan,22307314,10.0001,22307314
medium,100,H,447,R-hyperscan_build,59,10.0547,59
medium,100,H,447,R-hyperscan_scan,14721289,10.0001,14721289
medium,100,H,447,R-chimera_build,29,10.2377,29
medium,100,H,447,R-chimera_scan,296558,10.0001,296558
medium,100,H,447,J-jsmn_scan,10451932,10.0001,10451932
medium,100,H,447,J-RapidJSON_scan,6191143,10.0001,6191143
medium,100,H,447,J-RJSON-buf_scan,6901796,10.0001,6901796
medium,100,H,447,R-re2_build,3290,10.0002,3290
medium,100,H,447,R-re2_scan,6579841,10.0003,6579841
medium,100,H,447,R-re2_cap_build,2059,10.0044,2059
medium,100,H,447,R-re2_cap_scan,1272635,10.0001,1272635
medium,100,H,447,J-simdjson_scan,26484139,10.0001,26484139
medium,100,H,447,J-yyjson_scan,18842675,10.0001,18842675
medium,100,H,447,J-Custom_scan,21043944,10.0002,21043944
medium,100,H,447,R-hyperscan_build,54,10.0047,54
medium,100,H,447,R-hyperscan_scan,12426006,10.0002,12426006
medium,100,H,447,R-chimera_build,22,10.2038,22
medium,100,H,447,R-chimera_scan,198100,10.0001,198100
medium,100,H,447,J-jsmn_scan,8533681,10.0001,8533681
medium,100,H,447,J-RapidJSON_scan,6112124,10.0001,6112124
medium,100,H,447,J-RJSON-buf_scan,6723427,10.0002,6723427
medium,100,H,447,R-re2_build,3393,10.001,3393
medium,100,H,447,R-re2_scan,7147825,10.0002,7147825
medium,100,H,447,R-re2_cap_build,1771,10.0013,1771
medium,100,H,447,R-re2_cap_scan,945813,10.0001,945813
medium,100,H,447,J-simdjson_scan,21758326,10.0001,21758326
medium,100,H,447,J-yyjson_scan,18134989,10.0001,18134989
medium,100,H,447,J-Custom_scan,21765455,10.0001,21765455
medium,100,H,447,R-hyperscan_build,55,10.0672,55
medium,100,H,447,R-hyperscan_scan,9893467,10.0001,9893467
medium,100,H,447,R-chimera_build,26,10.0327,26
medium,100,H,447,R-chimera_scan,343261,10.0001,343261
medium,100,H,447,J-jsmn_scan,9136436,10.0001,9136436
medium,100,H,447,J-RapidJSON_scan,6946089,10.0001,6946089
medium,100,H,447,J-RJSON-buf_scan,8431897,10.0001,8431897
medium,100,H,447,R-re2_build,3941,10.0022,3941
medium,100,H,447,R-re2_scan,10704677,10.0001,10704677
medium,100,H,447,R-re2_cap_build,1740,10.0055,1740
medium,100,H,447,R-re2_cap_scan,942374,10.0001,942374
medium,100,H,447,J-simdjson_scan,17741265,10.0001,17741265
medium,100,H,447,J-yyjson_scan,15328989,10.0001,15328989
medium,100,H,447,J-Custom_scan,18920725,10.0001,18920725
medium,100,H,447,R-hyperscan_build,43,10.0664,43
medium,100,H,447,R-hyperscan_scan,9138872,10.0001,9138872
medium,100,H,447,R-chimera_build,21,10.1398,21
medium,100,H,447,R-chimera_scan,193326,10.0001,193326
medium,100,H,447,J-jsmn_scan,8587254,10.0001,8587254
medium,100,H,447,J-RapidJSON_scan,6221927,10.0001,6221927
medium,100,H,447,J-RJSON-buf_scan,6858748,10.0001,6858748
medium,100,H,447,R-re2_build,3080,10.003,3080
medium,100,H,447,R-re2_scan,5847467,10.0001,5847467
medium,100,H,447,R-re2_cap_build,1699,10.0031,1699
medium,100,H,447,R-re2_cap_scan,927635,10.0001,927635
medium,100,H,447,J-simdjson_scan,17875904,10.0002,17875904
medium,100,H,447,J-yyjson_scan,14867689,10.0002,14867689
medium,100,H,447,J-Custom_scan,19153872,10.0001,19153872
medium,100,H,447,R-hyperscan_build,45,10.2109,45
medium,100,H,447,R-hyperscan_scan,9230811,10.0001,9230811
medium,100,H,447,R-chimera_build,21,10.1239,21
medium,100,H,447,R-chimera_scan,195539,10.0001,195539
medium,100,H,447,J-jsmn_scan,9075013,10.0001,9075013
medium,100,H,447,J-RapidJSON_scan,6107766,10.0001,6107766
medium,100,H,447,J-RJSON-buf_scan,6719227,10.0001,6719227
medium,100,H,447,R-re2_build,3196,10.0031,3196
medium,100,H,447,R-re2_scan,6652252,10.0001,6652252
medium,100,H,447,R-re2_cap_build,1707,10.0017,1707
medium,100,H,447,R-re2_cap_scan,936745,10.0001,936745
medium,100,H,447,J-simdjson_scan,17387691,10.0001,17387691
medium,100,H,447,J-yyjson_scan,14774944,10.0001,14774944
medium,100,H,447,J-Custom_scan,18816607,10.0001,18816607
medium,100,H,447,R-hyperscan_build,45,10.0417,45
medium,100,H,447,R-hyperscan_scan,9330296,10.0001,9330296
medium,100,H,447,R-chimera_build,23,10.1363,23
medium,100,H,447,R-chimera_scan,196261,10.0001,196261
medium,100,H,447,J-jsmn_scan,9897247,10.0002,9897247
medium,100,H,447,J-RapidJSON_scan,7162733,10.0001,7162733
medium,100,H,447,J-RJSON-buf_scan,9143779,10.0001,9143779
medium,100,H,447,R-re2_build,4046,10.0007,4046
medium,100,H,447,R-re2_scan,9901209,10.0001,9901209
medium,100,H,447,R-re2_cap_build,2217,10.0015,2217
medium,100,H,447,R-re2_cap_scan,1336992,10.0001,1336992
medium,100,H,447,J-simdjson_scan,28378742,10.0001,28378742
medium,100,H,447,J-yyjson_scan,17058071,10.0001,17058071
medium,100,H,447,J-Custom_scan,20855093,10.0001,20855093
medium,100,H,447,R-hyperscan_build,61,10.0472,61
medium,100,H,447,R-hyperscan_scan,13753968,10.0001,13753968
medium,100,H,447,R-chimera_build,30,10.2893,30
medium,100,H,447,R-chimera_scan,347389,10.0001,347389
medium,100,H,447,J-jsmn_scan,10037261,10.0001,10037261
medium,100,H,447,J-RapidJSON_scan,7485152,10.0001,7485152
medium,100,H,447,J-RJSON-buf_scan,8587784,10.0001,8587784
medium,100,H,447,R-re2_build,3581,10.0006,3581
medium,100,H,447,R-re2_scan,10171945,10.0001,10171945
medium,100,H,447,R-re2_cap_build,2122,10.0055,2122
medium,100,H,447,R-re2_cap_scan,1048917,10.0001,1048917
medium,100,H,447,J-simdjson_scan,21380225,10.0001,21380225
medium,100,H,447,J-yyjson_scan,16981770,10.0001,16981770
medium,100,H,447,J-Custom_scan,23462510,10.0001,23462510
medium,100,H,447,R-hyperscan_build,65,10.0081,65
medium,100,H,447,R-hyperscan_scan,15704446,10.0001,15704446
medium,100,H,447,R-chimera_build,29,10.2248,29
medium,100,H,447,R-chimera_scan,328613,10.0001,328613
medium,100,H,447,J-jsmn_scan,10263409,10.0001,10263409
medium,100,H,447,J-RapidJSON_scan,7931909,10.0001,7931909
medium,100,H,447,J-RJSON-buf_scan,8830504,10.0001,8830504
medium,100,H,447,R-re2_build,3814,10.0005,3814
medium,100,H,447,R-re2_scan,9122395,10.0001,9122395
medium,100,H,447,R-re2_cap_build,2246,10.0023,2246
medium,100,H,447,R-re2_cap_scan,1212152,10.0001,1212152
medium,100,H,447,J-simdjson_scan,22580957,10.0001,22580957
medium,100,H,447,J-yyjson_scan,15161364,10.0001,15161364
medium,100,H,447,J-Custom_scan,21393017,10.0001,21393017
medium,100,H,447,R-hyperscan_build,61,10.1554,61
medium,100,H,447,R-hyperscan_scan,14089654,10.0001,14089654
medium,100,H,447,R-chimera_build,29,10.3434,29
medium,100,H,447,R-chimera_scan,356510,10.0001,356510
medium,100,H,447,J-jsmn_scan,10408628,10.0001,10408628
medium,100,H,447,J-RapidJSON_scan,7782739,10.0001,7782739
medium,100,H,447,J-RJSON-buf_scan,8232819,10.0001,8232819
medium,100,H,447,R-re2_build,3894,10.001,3894
medium,100,H,447,R-re2_scan,10467868,10.0001,10467868
medium,100,H,447,R-re2_cap_build,2147,10.0001,2147
medium,100,H,447,R-re2_cap_scan,935366,10.0001,935366
medium,100,H,447,J-simdjson_scan,17753643,10.0001,17753643
medium,100,H,447,J-yyjson_scan,15343094,10.0001,15343094
long,100,H,3417,J-Custom_scan,3100356,10.0001,3100356
long,100,H,3417,R-hyperscan_build,65,10.1432,65
long,100,H,3417,R-hyperscan_scan,4395218,10.0002,4395218
long,100,H,3417,R-chimera_build,29,10.2551,29
long,100,H,3417,R-chimera_scan,49595,10.0002,49595
long,100,H,3417,J-jsmn_scan,1126434,10.0001,1126434
long,100,H,3417,J-RapidJSON_scan,1728832,10.0001,1728832
long,100,H,3417,J-RJSON-buf_scan,1765695,10.0001,1765695
long,100,H,3417,R-re2_build,3762,10.0025,3762
long,100,H,3417,R-re2_scan,1817379,10.0001,1817379
long,100,H,3417,R-re2_cap_build,1686,10.001,1686
long,100,H,3417,R-re2_cap_scan,52022,10.0002,52022
long,100,H,3417,J-simdjson_scan,6554574,10.0001,6554574
long,100,H,3417,J-yyjson_scan,4296337,10.0001,4296337
long,100,H,3417,J-Custom_scan,3375756,10.0001,3375756
long,100,H,3417,R-hyperscan_build,59,10.0744,59
long,100,H,3417,R-hyperscan_scan,4458027,10.0001,4458027
long,100,H,3417,R-chimera_build,30,10.3004,30
long,100,H,3417,R-chimera_scan,44621,10.0002,44621
long,100,H,3417,J-jsmn_scan,1138547,10.0001,1138547
long,100,H,3417,J-RapidJSON_scan,1440652,10.0001,1440652
long,100,H,3417,J-RJSON-buf_scan,1654518,10.0002,1654518
long,100,H,3417,R-re2_build,3983,10.0014,3983
long,100,H,3417,R-re2_scan,1923945,10.0001,1923945
long,100,H,3417,R-re2_cap_build,2256,10.0015,2256
long,100,H,3417,R-re2_cap_scan,54764,10.0002,54764
long,100,H,3417,J-simdjson_scan,9664390,10.0002,9664390
long,100,H,3417,J-yyjson_scan,5087527,10.0001,5087527
long,100,H,3417,J-Custom_scan,3529411,10.0001,3529411
long,100,H,3417,R-hyperscan_build,60,10.0764,60
long,100,H,3417,R-hyperscan_scan,4472853,10.0001,4472853
long,100,H,3417,R-chimera_build,27,10.088,27
long,100,H,3417,R-chimera_scan,53832,10.0001,53832
long,100,H,3417,J-jsmn_scan,1326122,10.0001,1326122
long,100,H,3417,J-RapidJSON_scan,1764862,10.0001,1764862
long,100,H,3417,J-RJSON-buf_scan,1796384,10.0001,1796384
long,100,H,3417,R-re2_build,3725,10.0019,3725
long,100,H,3417,R-re2_scan,1915644,10.0001,1915644
long,100,H,3417,R-re2_cap_build,1886,10.001,1886
long,100,H,3417,R-re2_cap_scan,64249,10.0001,64249
long,100,H,3417,J-simdjson_scan,9473524,10.0001,9473524
long,100,H,3417,J-yyjson_scan,4997449,10,4997449
long,100,H,3417,J-Custom_scan,3532838,10.0001,3532838
long,100,H,3417,R-hyperscan_build,57,10.1046,57
long,100,H,3417,R-hyperscan_scan,4569676,10.0001,4569676
long,100,H,3417,R-chimera_build,23,10.3109,23
long,100,H,3417,R-chimera_scan,42934,10.0002,42934
long,100,H,3417,J-jsmn_scan,1253593,10.0001,1253593
long,100,H,3417,J-RapidJSON_scan,1706769,10.0001,1706769
long,100,H,3417,J-RJSON-buf_scan,1834782,10.0001,1834782
long,100,H,3417,R-re2_build,3175,10.0024,3175
long,100,H,3417,R-re2_scan,1847058,10.0001,1847058
long,100,H,3417,R-re2_cap_build,2097,10.001,2097
long,100,H,3417,R-re2_cap_scan,66182,10.0002,66182
long,100,H,3417,J-simdjson_scan,9731130,10.0001,9731130
long,100,H,3417,J-yyjson_scan,5052024,10.0001,5052024
long,100,H,3417,J-Custom_scan,3481167,10.0001,3481167
long,100,H,3417,R-hyperscan_build,60,10.0218,60
long,100,H,3417,R-hyperscan_scan,4188876,10.0001,4188876
long,100,H,3417,R-chimera_build,28,10.2809,28
long,100,H,3417,R-chimera_scan,40438,10.0004,40438
long,100,H,3417,J-jsmn_scan,993571,10.0001,993571
long,100,H,3417,J-RapidJSON_scan,1593924,10.0001,1593924
long,100,H,3417,J-RJSON-buf_scan,1866654,10.0001,1866654
long,100,H,3417,R-re2_build,3455,10.0023,3455
long,100,H,3417,R-re2_scan,1893820,10.0001,1893820
long,100,H,3417,R-re2_cap_build,2096,10.0012,2096
long,100,H,3417,R-re2_cap_scan,66935,10.0002,66935
long,100,H,3417,J-simdjson_scan,9861923,10.0001,9861923
long,100,H,3417,J-yyjson_scan,5533500,10.0001,5533500
long,100,H,3417,J-Custom_scan,3415097,10.0001,3415097
long,100,H,3417,R-hyperscan_build,58,10.0208,58
long,100,H,3417,R-hyperscan_scan,4571009,10.0001,4571009
long,100,H,3417,R-chimera_build,31,10.3564,31
long,100,H,3417,R-chimera_scan,45161,10.0002,45161
long,100,H,3417,J-jsmn_scan,1199818,10.0001,1199818
long,100,H,3417,J-RapidJSON_scan,1550389,10.0002,1550389
long,100,H,3417,J-RJSON-buf_scan,1753501,10.0002,1753501
long,100,H,3417,R-re2_build,3805,10.0011,3805
long,100,H,3417,R-re2_scan,1987754,10.0001,1987754
long,100,H,3417,R-re2_cap_build,1836,10.0019,1836
long,100,H,3417,R-re2_cap_scan,64977,10.0001,64977
long,100,H,3417,J-simdjson_scan,10855109,10.0001,10855109
long,100,H,3417,J-yyjson_scan,5315072,10.0001,5315072
long,100,H,3417,J-Custom_scan,3376367,10.0001,3376367
long,100,H,3417,R-hyperscan_build,44,10.1092,44
long,100,H,3417,R-hyperscan_scan,3361375,10.0001,3361375
long,100,H,3417,R-chimera_build,21,10.0267,21
long,100,H,3417,R-chimera_scan,51751,10.0002,51751
long,100,H,3417,J-jsmn_scan,1261687,10.0002,1261687
long,100,H,3417,J-RapidJSON_scan,1754234,10.0001,1754234
long,100,H,3417,J-RJSON-buf_scan,1711688,10.0001,1711688
long,100,H,3417,R-re2_build,3801,10.0024,3801
long,100,H,3417,R-re2_scan,1866324,10.0001,1866324
long,100,H,3417,R-re2_cap_build,2149,10.0049,2149
long,100,H,3417,R-re2_cap_scan,66743,10.0002,66743
long,100,H,3417,J-simdjson_scan,10113715,10.0001,10113715
long,100,H,3417,J-yyjson_scan,5582413,10.0002,5582413
long,100,H,3417,J-Custom_scan,3504620,10.0001,3504620
long,100,H,3417,R-hyperscan_build,53,10.1496,53
long,100,H,3417,R-hyperscan_scan,3100885,10.0001,3100885
long,100,H,3417,R-chimera_build,22,10.1785,22
long,100,H,3417,R-chimera_scan,40955,10.0002,40955
long,100,H,3417,J-jsmn_scan,1172804,10.0001,1172804
long,100,H,3417,J-RapidJSON_scan,1590646,10.0002,1590646
long,100,H,3417,J-RJSON-buf_scan,1611008,10.0002,1611008
long,100,H,3417,R-re2_build,3093,10.002,3093
long,100,H,3417,R-re2_scan,1713496,10.0001,1713496
long,100,H,3417,R-re2_cap_build,1712,10.0048,1712
long,100,H,3417,R-re2_cap_scan,51722,10.0001,51722
long,100,H,3417,J-simdjson_scan,6589558,10.0001,6589558
long,100,H,3417,J-yyjson_scan,4352033,10.0001,4352033
long,100,H,3417,J-Custom_scan,3190059,10.0001,3190059
long,100,H,3417,R-hyperscan_build,45,10.1253,45
long,100,H,3417,R-hyperscan_scan,3125474,10.0001,3125474
long,100,H,3417,R-chimera_build,21,10.0372,21
long,100,H,3417,R-chimera_scan,29173,10.0004,29173
long,100,H,3417,J-jsmn_scan,998904,10.0001,998904
long,100,H,3417,J-RapidJSON_scan,1401628,10.0001,1401628
long,100,H,3417,J-RJSON-buf_scan,1581561,10.0002,1581561
long,100,H,3417,R-re2_build,3086,10.0007,3086
long,100,H,3417,R-re2_scan,1714875,10.0001,1714875
long,100,H,3417,R-re2_cap_build,1727,10.0052,1727
long,100,H,3417,R-re2_cap_scan,51685,10.0001,51685
long,100,H,3417,J-simdjson_scan,6570791,10.0001,6570791
long,100,H,3417,J-yyjson_scan,4323170,10.0002,4323170
long,100,H,3417,J-Custom_scan,3192602,10.0001,3192602
long,100,H,3417,R-hyperscan_build,44,10.0604,44
long,100,H,3417,R-hyperscan_scan,3110315,10.0001,3110315
long,100,H,3417,R-chimera_build,21,10.1058,21
long,100,H,3417,R-chimera_scan,29576,10.0004,29576
long,100,H,3417,J-jsmn_scan,991229,10.0002,991229
long,100,H,3417,J-RapidJSON_scan,1446132,10.0003,1446132
long,100,H,3417,J-RJSON-buf_scan,1571613,10.0001,1571613
long,100,H,3417,R-re2_build,3086,10.0018,3086
long,100,H,3417,R-re2_scan,1721759,10.0001,1721759
long,100,H,3417,R-re2_cap_build,1733,10.0009,1733
long,100,H,3417,R-re2_cap_scan,52601,10.0002,52601
long,100,H,3417,J-simdjson_scan,6605071,10.0001,6605071
long,100,H,3417,J-yyjson_scan,4394728,10.0002,4394728
xlong,100,H,2145387,J-Custom_scan,8779,10.0002,8779
xlong,100,H,2145387,R-hyperscan_build,45,10.0314,45
xlong,100,H,2145387,R-hyperscan_scan,26889,10.0003,26889
xlong,100,H,2145387,R-chimera_build,22,10.4146,22
xlong,100,H,2145387,R-chimera_scan,51,10.117,51
xlong,100,H,2145387,J-jsmn_scan,2963,10.0025,2963
xlong,100,H,2145387,J-RapidJSON_scan,1629,10.005,1629
xlong,100,H,2145387,J-RJSON-buf_scan,1415,10.0022,1415
xlong,100,H,2145387,R-re2_build,3501,10.0003,3501
xlong,100,H,2145387,R-re2_scan,3243,10.0008,3243
xlong,100,H,2145387,R-re2_cap_build,1868,10.0048,1868
xlong,100,H,2145387,R-re2_cap_scan,86,10.048,86
xlong,100,H,2145387,J-simdjson_scan,36450,10.0005,36450
xlong,100,H,2145387,J-yyjson_scan,9063,10.0013,9063
xlong,100,H,2145387,J-Custom_scan,8756,10.0007,8756
xlong,100,H,2145387,R-hyperscan_build,42,10.0131,42
xlong,100,H,2145387,R-hyperscan_scan,27089,10.0004,27089
xlong,100,H,2145387,R-chimera_build,21,10.1164,21
xlong,100,H,2145387,R-chimera_scan,51,10.1045,51
xlong,100,H,2145387,J-jsmn_scan,3388,10.0009,3388
xlong,100,H,2145387,J-RapidJSON_scan,1292,10.0023,1292
xlong,100,H,2145387,J-RJSON-buf_scan,1168,10.001,1168
xlong,100,H,2145387,R-re2_build,3503,10.001,3503
xlong,100,H,2145387,R-re2_scan,3203,10.0021,3203
xlong,100,H,2145387,R-re2_cap_build,1798,10.0038,1798
xlong,100,H,2145387,R-re2_cap_scan,84,10.0041,84
xlong,100,H,2145387,J-simdjson_scan,48146,10.0002,48146
xlong,100,H,2145387,J-yyjson_scan,11545,10.0009,11545
xlong,100,H,2145387,J-Custom_scan,14374,10.0004,14374
xlong,100,H,2145387,R-hyperscan_build,61,10.1486,61
xlong,100,H,2145387,R-hyperscan_scan,35344,10.0002,35344
xlong,100,H,2145387,R-chimera_build,27,10.2141,27
xlong,100,H,2145387,R-chimera_scan,91,10.0174,91
xlong,100,H,2145387,J-jsmn_scan,6270,10.0012,6270
xlong,100,H,2145387,J-RapidJSON_scan,2199,10.0002,2199
xlong,100,H,2145387,J-RJSON-buf_scan,1310,10.0041,1310
xlong,100,H,2145387,R-re2_build,3384,10.0007,3384
xlong,100,H,2145387,R-re2_scan,3302,10.0002,3302
